#class tools::wcsv::ntuple
#title Primary Muon Data
#separator 44
#vector_separator 59
#column int EventID
#column int ParentID
#column int TrackID
#column double X_mm
#column double Y_mm
#column double Z_mm
0,0,0,0,0,0
4,0,1,42.41,-246.083,174.933
0,0,0,0,0,0
15,0,1,-38.1526,65.7665,175.91
19,0,1,34.2021,-253.935,176.721
25,0,1,110.787,-50.9676,141.867
50,0,1,-0.0464903,239.325,180
71,0,1,50.9711,-35.3843,172.632
93,0,1,-141.411,91.5668,111.368
0,0,0,0,0,0
113,0,1,-103.964,-58.5977,146.941
117,0,1,-47.8882,300,126.986
0,0,0,0,0,0
152,0,1,129.157,-14.8728,125.373
0,0,0,0,0,0
0,0,0,0,0,0
193,0,1,145.061,192.701,106.57
199,0,1,-99.9215,-299.267,149.719
213,0,1,-56.5984,16.5355,170.87
214,0,1,-43.4999,-221.139,174.665
219,0,1,-156.615,294.096,88.7226
224,0,1,76.8333,281.065,162.778
0,0,0,0,0,0
235,0,1,-89.8342,300,-119.29
236,0,1,154.793,26.1729,91.8642
252,0,1,88.1829,-112.813,156.92
255,0,1,-180,124.255,-0.0208935
263,0,1,-141.133,-109.795,111.721
272,0,1,-120.558,219.863,133.663
284,0,1,121.062,-295.053,133.206
314,0,1,-160.355,-191.978,81.7693
319,0,1,-104.876,-222.863,146.291
322,0,1,-179.844,114.576,-7.49095
345,0,1,148.381,229.856,101.898
422,0,1,-169.824,-9.17202,59.6654
438,0,1,174.508,-61.7703,44.1248
444,0,1,-89.3444,-130.578,156.261
479,0,1,-19.6472,134.366,178.925
0,0,0,0,0,0
0,0,0,0,0,0
540,0,1,111.883,-240.904,141.004
550,0,1,-169.411,128.504,60.8282
563,0,1,-87.7273,-129.877,157.175
567,0,1,113.522,300,9.04204
583,0,1,-48.9328,-59.896,173.221
591,0,1,129.71,-146.745,124.801
604,0,1,-112.447,195.775,140.555
655,0,1,1.13122,-257.871,179.996
662,0,1,-32.7814,287.551,176.99
0,0,0,0,0,0
717,0,1,147.549,199.755,103.098
723,0,1,-98.8769,66.9887,150.411
0,0,0,0,0,0
0,0,0,0,0,0
764,0,1,39.2552,127.023,175.667
0,0,0,0,0,0
833,0,1,-158.285,-270.592,85.7079
0,0,0,0,0,0
848,0,1,-94.658,124.166,153.101
857,0,1,-162.836,-144.534,76.7097
0,0,0,0,0,0
0,0,0,0,0,0
873,0,1,138.112,-300,-97.2741
920,0,1,98.5517,-103.22,150.624
931,0,1,-41.6428,-291.264,175.117
933,0,1,79.0368,112.399,161.719
955,0,1,137.854,244.002,115.742
960,0,1,-121.983,259.937,132.364
961,0,1,-148.517,212.587,101.7
988,0,1,17.6593,-174.281,179.132
1004,0,1,-175.917,-62.6626,38.1231
1011,0,1,-17.8938,-233.24,-98.386
1012,0,1,-102.619,179.824,147.883
1032,0,1,-41.1522,286.566,175.233
0,0,0,0,0,0
1062,0,1,-133.775,-300,-64.5541
1080,0,1,-131.852,227.893,122.536
1085,0,1,106.248,257.037,145.297
1104,0,1,88.6854,-251.716,156.636
1128,0,1,-62.9074,-273.113,168.65
1138,0,1,-123.159,-148.027,131.27
1178,0,1,92.568,300,-61.0487
1197,0,1,-135.304,-224.476,118.714
1226,0,1,-111.71,-225.004,141.141
1230,0,1,-16.6997,21.1031,179.224
1250,0,1,-112.805,-30.2544,140.268
1272,0,1,-32.6362,-146.072,177.017
1299,0,1,178.698,62.9434,21.6086
1301,0,1,-140.731,91.3154,112.227
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1318,0,1,114.657,-172.785,138.758
1329,0,1,112.234,-110.411,140.725
1337,0,1,139.62,-191.549,113.606
1389,0,1,105.489,-300,26.341
1426,0,1,-105.451,160.538,145.877
1506,0,1,110.759,-227.958,141.889
1517,0,1,18.4862,217.412,179.048
1526,0,1,179.996,220.294,-1.13947
1547,0,1,-47.8493,163.525,173.524
0,0,0,0,0,0
1590,0,1,178.836,-115.873,20.4386
0,0,0,0,0,0
1611,0,1,6.30096,-213.202,-99.8013
1613,0,1,10.8466,240.34,179.673
1615,0,1,-179.826,217.949,7.9031
1623,0,1,-146.194,-300,-35.8635
1637,0,1,179.759,-182.885,-9.3164
1651,0,1,-173.861,-17.9625,46.6074
1656,0,1,-37.0546,37.0422,176.145
1669,0,1,85.6884,287.494,158.296
1692,0,1,-18.5054,90.8454,179.046
1693,0,1,19.8635,160.764,178.901
1717,0,1,-68.8622,-21.447,166.307
1720,0,1,-127.844,-131.135,126.712
0,0,0,0,0,0
1734,0,1,105.973,-51.709,145.498
1784,0,1,-153.786,-204.379,93.5414
1790,0,1,75.947,44.407,163.193
0,0,0,0,0,0
1837,0,1,-166.938,42.6575,67.3182
0,0,0,0,0,0
1974,0,1,-15.7136,-116.831,179.313
2023,0,1,126.008,-300,32.3674
2024,0,1,33.5795,-145.433,176.84
2033,0,1,145.516,291.003,105.948
2065,0,1,-9.9941,183.167,179.722
2098,0,1,141.685,257.794,111.02
2101,0,1,-9.93098,7.43936,179.726
2102,0,1,-11.6485,123.284,179.623
2113,0,1,-51.8213,-215.415,172.379
2125,0,1,101.629,116.226,148.565
2138,0,1,-47.7506,86.178,173.551
2144,0,1,-167.959,20.3993,64.7282
0,0,0,0,0,0
0,0,0,0,0,0
2261,0,1,175.793,156.3,38.6906
2266,0,1,-130.407,31.5315,124.072
2278,0,1,178.494,258.231,23.2324
2284,0,1,94.5889,147.126,153.144
2353,0,1,157.261,100.416,87.5718
2378,0,1,144.206,-300,78.9762
2403,0,1,-126.296,-294.358,128.255
2411,0,1,-174.504,147.385,44.141
2413,0,1,86.5123,-296.051,-50.156
2418,0,1,44.782,57.3232,174.34
2428,0,1,-168.76,245.834,62.6108
2430,0,1,171.914,-169.822,53.3448
2444,0,1,-73.1403,224.975,164.47
2459,0,1,-176.601,18.271,34.8161
0,0,0,0,0,0
2477,0,1,-46.5558,29.3702,173.875
2496,0,1,-106.877,269.212,144.835
2499,0,1,102.762,223.627,147.784
2521,0,1,163.373,-269.193,75.5589
2528,0,1,25.0303,262.184,178.251
2538,0,1,72.3549,-64.5485,164.817
2543,0,1,-110.561,24.0877,142.043
2548,0,1,-160.877,-27.6576,80.7383
2556,0,1,107.005,-121.641,144.741
2557,0,1,-23.763,60.0557,178.425
2562,0,1,-118.711,-238.656,135.306
2577,0,1,25.4746,230.218,178.188
2620,0,1,-174.953,162.547,42.3237
2634,0,1,136.24,39.5744,117.637
2637,0,1,147.269,-40.2586,103.498
2654,0,1,-31.5976,22.0254,177.205
2667,0,1,-93.852,-55.6236,153.596
2711,0,1,15.0301,-60.9904,179.371
2722,0,1,24.2234,125.446,178.363
2724,0,1,131.292,79.5643,123.136
2725,0,1,58.9489,34.6718,170.074
2736,0,1,-71.3382,-121.941,165.26
2759,0,1,92.401,-253.279,154.473
2773,0,1,-85.9415,224.111,158.158
2791,0,1,-50.7262,63.4706,172.705
2794,0,1,-127.173,-15.8862,127.385
2816,0,1,-92.4444,261.082,154.448
2824,0,1,127.277,300,34.9216
2833,0,1,-103.471,-112.325,147.288
2834,0,1,-46.8424,-89.4351,173.798
2864,0,1,-122.41,277.068,131.969
2891,0,1,-104.979,215.452,146.217
2897,0,1,-7.77087,282.195,179.832
2922,0,1,105.349,159.796,145.95
2924,0,1,-72.8234,157.345,164.611
2927,0,1,14.1174,-281.725,179.446
2941,0,1,133.113,104.05,121.165
2947,0,1,35.537,-72.9817,176.457
2954,0,1,131.187,-222.286,123.247
2958,0,1,22.9093,-205.684,178.536
2960,0,1,-164.551,300,-32.0689
2968,0,1,102.029,-265.705,148.291
3039,0,1,-2.12166,-60.2865,179.987
3043,0,1,68.3981,-294.763,166.498
3049,0,1,156.586,-129.416,88.7739
3060,0,1,101.462,-239.621,148.679
3117,0,1,-25.2825,241.067,178.216
3146,0,1,-19.491,92.7278,178.942
3176,0,1,170.842,43.3237,56.6822
3185,0,1,81.4264,-155.952,160.53
3190,0,1,134.756,114.43,119.335
3204,0,1,102.77,10.7867,147.778
3212,0,1,10.2168,155.599,179.71
0,0,0,0,0,0
3242,0,1,79.0701,-256.972,161.703
0,0,0,0,0,0
3244,0,1,-154.345,20.6631,92.6159
0,0,0,0,0,0
3276,0,1,-63.7189,-274.84,168.345
3285,0,1,-91.5284,23.0899,154.992
3307,0,1,58.1716,128.064,170.341
3315,0,1,95.5119,282.289,152.57
3318,0,1,-129.003,-105.278,125.532
3324,0,1,-53.3447,235.85,171.914
3328,0,1,-73.7884,-260.083,164.181
3337,0,1,31.2334,161.045,177.27
3340,0,1,141.314,75.3975,111.491
3347,0,1,73.2617,288.386,164.416
3360,0,1,-122.792,150.278,131.613
3369,0,1,8.93929,-159.891,179.778
0,0,0,0,0,0
3396,0,1,-23.0454,-22.5214,178.519
3404,0,1,121.89,286.627,132.449
3417,0,1,82.7997,46.5982,159.826
0,0,0,0,0,0
3458,0,1,-23.3558,29.1773,178.478
3464,0,1,23.1264,-300,166.069
3467,0,1,-179.709,169.169,10.228
3473,0,1,-107.632,300,128.19
3538,0,1,-27.8778,131.333,177.828
0,0,0,0,0,0
3551,0,1,175.206,-223.476,41.2648
3557,0,1,5.23994,92.2026,179.924
3578,0,1,-148.435,0.318796,101.819
3584,0,1,-162.164,-219.871,78.1204
3620,0,1,117.242,-4.62683,136.581
3670,0,1,-179.267,60.3167,16.2269
3677,0,1,-148.804,-281.365,101.278
3698,0,1,-112.461,175.411,140.544
3729,0,1,72.2626,151.595,164.858
3738,0,1,-57.1441,-124.952,170.688
3754,0,1,144.813,293.832,106.907
0,0,0,0,0,0
3802,0,1,72.7029,-185.738,164.664
3805,0,1,-105.906,-24.7809,145.547
3816,0,1,44.9604,283.243,174.294
3831,0,1,-70.6514,-127.992,165.555
3835,0,1,39.642,-159.581,175.58
3850,0,1,-93.3497,-32.3855,153.902
3854,0,1,22.1189,296.003,178.636
3891,0,1,-164.446,127.378,73.1944
3897,0,1,-19.8683,-170.269,178.9
3900,0,1,154.845,222.534,91.777
3901,0,1,-7.67249,162.164,179.836
3906,0,1,-144.454,-15.1051,107.392
3918,0,1,-56.3292,11.8981,170.959
0,0,0,0,0,0
3928,0,1,102.906,-246.266,147.683
3935,0,1,-154.379,101.672,92.5591
3941,0,1,-144.616,250.039,107.174
3948,0,1,-90.4717,-292.719,155.611
3952,0,1,-66.3968,-300,96.479
3965,0,1,-30.6234,-239.05,177.376
0,0,0,0,0,0
4002,0,1,-141.445,-5.8744,111.325
4006,0,1,-60.8013,230.935,169.42
4010,0,1,-99.5767,297.167,-9.19115
4011,0,1,175.713,-16.8784,39.0524
4014,0,1,48.2924,-148.594,173.401
4023,0,1,177.71,-139.827,28.6225
4040,0,1,89.0002,1.42527,156.458
4047,0,1,-100.662,102.939,149.222
4067,0,1,-148.493,-98.531,101.734
