#class tools::wcsv::ntuple
#title Primary Muon Data
#separator 44
#vector_separator 59
#column int EventID
#column int ParentID
#column int TrackID
#column double X_mm
#column double Y_mm
#column double Z_mm
0,0,0,0,0,0
5,0,1,82.1527,69.2657,160.159
8,0,1,-51.9968,-128.508,172.326
10,0,1,-178.817,67.029,-20.5998
20,0,1,71.9524,-269.133,164.993
0,0,0,0,0,0
24,0,1,57.9393,-65.3525,170.42
26,0,1,169.776,16.7507,59.8004
41,0,1,46.1284,-25.5455,173.989
45,0,1,107.07,176.161,144.693
50,0,1,139.522,-237.882,113.726
57,0,1,-31.737,298.187,177.18
63,0,1,-74.0617,-18.8933,164.058
88,0,1,7.18687,201.329,179.856
123,0,1,-118.457,-300,108.343
127,0,1,63.3961,-201.353,168.466
132,0,1,81.4814,-1.60719,160.502
145,0,1,-40.054,-282.768,175.487
146,0,1,47.7109,-137.29,173.562
183,0,1,5.27727,153.244,179.923
191,0,1,-132.714,-274.835,121.602
217,0,1,-149.509,-259.31,100.234
220,0,1,-164.459,13.8745,73.1653
0,0,0,0,0,0
233,0,1,71.2084,-300,138.56
241,0,1,-23.5268,233.717,178.456
243,0,1,11.771,298.633,179.615
249,0,1,-78.251,287.505,162.101
250,0,1,-37.0618,264.268,176.143
0,0,0,0,0,0
327,0,1,126.707,59.201,127.849
333,0,1,-178.829,-134.401,20.5027
336,0,1,-81.7549,50.4316,160.363
378,0,1,-169.683,-243.424,60.065
380,0,1,-17.9919,-170.073,179.099
393,0,1,-173.217,-271.169,48.9474
395,0,1,-118.916,-65.2103,135.126
0,0,0,0,0,0
423,0,1,175.959,15.6656,37.9257
464,0,1,101.861,-158.023,148.406
499,0,1,-105.902,214.527,145.55
505,0,1,179.999,-266.43,0.512459
515,0,1,-179.588,-125.951,12.17
539,0,1,-52.0974,-285.972,172.296
562,0,1,-110.103,174.44,142.398
571,0,1,-40.4458,-244.513,175.397
616,0,1,-20.978,-273.296,-97.7749
648,0,1,160.926,-6.20943,80.6399
679,0,1,-16.6144,-111.645,179.232
684,0,1,-71.4927,-300,91.3026
0,0,0,0,0,0
693,0,1,-96.4172,108.961,151.999
696,0,1,-143.54,195.559,108.611
724,0,1,110.869,112.96,141.803
728,0,1,113.951,107.619,139.338
729,0,1,40.378,78.4697,175.413
731,0,1,4.58135,-240.074,179.942
764,0,1,58.4319,24.5159,170.252
799,0,1,114.272,115.118,139.075
803,0,1,-32.7832,258.847,176.989
822,0,1,-65.8175,-217.003,167.535
831,0,1,89.0581,100.549,156.425
0,0,0,0,0,0
849,0,1,72.2982,23.7926,164.842
0,0,0,0,0,0
858,0,1,176.567,-40.5936,34.9885
860,0,1,28.1876,-38.9913,177.779
866,0,1,123.589,208.699,130.865
902,0,1,-32.7934,-48.387,176.988
967,0,1,-103.73,13.8856,147.106
969,0,1,147.002,-74.3166,103.877
1003,0,1,-82.831,117.634,159.809
1007,0,1,58.3039,51.7722,170.296
1018,0,1,5.20984,-30.6529,179.925
1025,0,1,-119.869,233.945,134.281
1026,0,1,-179.679,225.881,10.7515
1027,0,1,130.811,2.90623,123.647
1041,0,1,-109.856,-91.5342,142.589
0,0,0,0,0,0
1078,0,1,-149.237,-239.155,100.64
1090,0,1,128.95,300,-21.8711
1102,0,1,-23.1989,-300,-112.864
1103,0,1,73.5936,-35.1961,164.268
1108,0,1,9.12359,199.046,179.769
1127,0,1,-128.83,-174.531,125.709
0,0,0,0,0,0
