4000,202.659,395.557,550.1,196.82,343.445,450.1,140.377,-129.175,-449.9,134.165,-181.85,-549.9,177.116,167.736,112.828,173.182,134.261,49.072
4001,-17.0053,79.9514,550.1,7.23128,75.62,450.1,214.952,-49.4295,-449.9,227.233,-79.6125,-549.9,67.9661,64.9074,198.697,76.6199,63.3957,162.878
4108,-168.42,204.183,550.1,-134.383,164.167,450.1,171.503,-200.588,-449.9,205.041,-241.825,-549.9,-50.5465,65.5928,203.826,-40.8241,54.1505,175.309
4115,98.1584,-295.403,550.1,56.458,-282.064,450.1,-317.367,-162.539,-449.9,-358.851,-149.515,-549.9,-45.7755,-249.359,204.95,-60.5203,-244.645,169.521
4152,-2.93043,163.872,550.1,19.1889,129.747,450.1,222.435,-191.057,-449.9,244.185,-228.074,-549.9,75.3196,42.9268,196.028,83.3228,30.3731,159.553
4211,-14.0133,-341.91,550.1,-24.4755,-325.27,450.1,-98.8994,-175.952,-449.9,-105.655,-157.762,-549.9,-50.2792,-284.361,203.892,-53.5415,-278.898,171.853
4266,439.961,-353.118,550.1,384.217,-301.147,450.1,-138.43,153.903,-449.9,-201.4,201.555,-549.9,186.67,-116.691,96.1984,168.432,-102.107,63.4876
4341,223.528,105.995,550.1,159.715,123.062,450.1,-412.795,275.24,-449.9,-476.156,292.012,-549.9,6.44293,164.057,209.901,-12.9505,169.241,179.534
4368,218.385,141.697,550.1,195.546,88.88,450.1,134.632,-290.763,-449.9,148.081,-318.472,-549.9,130.181,-62.119,164.781,122.457,-79.8409,131.926
4378,-44.0076,-188.237,550.1,-24.4338,-158.743,450.1,153.168,105.131,-449.9,172.968,134.545,-549.9,22.7981,-87.5523,208.759,28.8971,-78.3914,177.665
4384,207.505,-139.797,550.1,200.513,-132.463,450.1,131.747,-40.9423,-449.9,123.578,-27.8152,-549.9,176.916,-107.645,113.141,172.57,-103.073,51.1835
4407,-5.71489,121.899,550.1,-25.6392,92.6089,450.1,-183.037,-168.345,-449.9,-197.929,-198.373,-549.9,-76.3379,18.0651,195.634,-83.6908,7.20462,159.361
4415,-150.509,124.066,550.1,-137.136,84.6906,450.1,-18.3179,-268.994,-449.9,-4.961,-308.215,-549.9,-101.523,-20.1538,183.829,-97.1969,-32.8838,151.502
4421,173.156,299.454,550.1,174.256,278.703,450.1,198.498,27.4885,-449.9,204.486,-9.07329,-549.9,178.055,208.518,111.34,177.759,189.952,28.3124
4425,-34.0281,-113.659,550.1,-58.834,-109.427,450.1,-286.888,-87.5202,-449.9,-313.095,-86.4186,-549.9,-129.351,-97.3866,165.433,-142.547,-94.7417,109.91
4426,286.721,-142.104,550.1,248.015,-118.305,450.1,-101.302,95.3454,-449.9,-140.303,119.192,-549.9,135.809,-49.3019,160.174,124.221,-42.1853,130.265
4429,-476.976,331.674,550.1,-425.531,259.904,450.1,34.2125,-386.074,-449.9,84.5418,-457.917,-549.9,-208.17,-43.2963,27.6597,-176.966,-86.7548,-32.9107
4455,-348.512,-94.7118,550.1,-285.146,-91.5192,450.1,276.479,-78.6657,-449.9,337.633,-78.8287,-549.9,-112.336,-82.8645,177.428,-96.2882,-82.0731,152.081
4515,254.118,408.621,550.1,220.345,374.711,450.1,-90.713,64.4783,-449.9,-125.72,30.3097,-549.9,125.288,279.283,168.532,115.134,269.033,138.363
4528,-88.7178,120.705,550.1,-86.8826,84.4782,450.1,-70.5686,-241.465,-449.9,-68.7344,-277.69,-549.9,-82.1685,-8.56669,193.257,-81.5665,-20.4485,160.458
4589,-0.186354,-170.782,550.1,-35.0542,-174.481,450.1,-282.855,-225.33,-449.9,-303.006,-233.195,-549.9,-136.556,-185.221,159.538,-167.594,-189.776,65.6678
4593,104.015,234.816,550.1,76.1633,245.169,450.1,-203.593,373.456,-449.9,-236.724,389.599,-549.9,9.29924,270.045,209.794,1.06375,273.307,179.997
4661,304.403,429.292,550.1,280.694,385.563,450.1,89.8443,-9.22538,-449.9,71.655,-53.7345,-549.9,193.356,224.449,81.936,178.97,197.392,19.2281
4706,84.8203,252.648,550.1,76.2584,254.618,450.1,5.01537,276.693,-449.9,-1.95404,279.789,-549.9,55.0712,259.481,202.65,52.4669,260.071,172.184
4755,-220.206,-98.9247,550.1,-205.788,-77.0615,450.1,-65.7285,104.95,-449.9,-49.8713,123.608,-549.9,-160.413,-8.30229,135.528,-153.922,0.874589,93.3163
4805,228.669,-462.815,550.1,217.702,-379.706,450.1,121.359,367.522,-449.9,110.976,450.542,-549.9,180.167,-95.3009,107.889,173.582,-45.3334,47.6382
4809,-430.784,-242.58,550.1,-370.696,-220.08,450.1,147.218,38.1459,-449.9,200.192,75.0832,-549.9,-172.366,-145.741,119.958,-155.192,-138.829,91.189
4816,23.6298,-44.2717,550.1,12.053,-56.1952,450.1,-91.1213,-158.197,-449.9,-102.232,-169.244,-549.9,-15.8235,-84.8991,209.403,-19.3648,-88.5211,178.955
4844,289.255,457.243,550.1,256.245,425.591,450.1,-43.11,141.379,-449.9,-76.5948,110.179,-549.9,49.5241,227.907,-173.053,125.243,300.0,53.2887
4907,-34.8108,-176.269,550.1,-45.5428,-165.978,450.1,-141.219,-71.1612,-449.9,-152.13,-59.9577,-549.9,-72.7089,-139.93,197.011,-76.3458,-136.435,163.007
4918,148.712,-12.6646,550.1,150.852,-0.59927,450.1,137.887,91.7945,-449.9,132.938,100.332,-549.9,157.589,37.0878,138.801,158.411,43.0471,85.474
4965,82.0867,-80.5848,550.1,81.3153,-109.857,450.1,62.2413,-424.498,-449.9,60.2495,-462.606,-549.9,79.1207,-184.674,194.525,78.4948,-194.306,161.983
4984,85.706,329.687,550.1,80.0201,255.53,450.1,29.633,-418.119,-449.9,22.6714,-494.475,-549.9,65.7529,69.6757,199.441,63.9997,46.6099,168.238
4998,91.3991,-156.733,550.1,70.2165,-164.398,450.1,-137.378,-268.107,-449.9,-164.372,-284.341,-549.9,19.1912,-182.886,209.121,13.0684,-184.938,179.525
5029,-190.352,-62.5955,550.1,-134.27,-91.8924,450.1,408.357,-350.57,-449.9,474.62,-377.886,-549.9,0.425618,-162.2,210.0,17.5129,-170.855,179.146
5115,159.384,-81.207,550.1,162.861,-58.5694,450.1,199.377,147.367,-449.9,203.699,170.384,-549.9,174.405,16.8002,116.974,177.117,35.4144,32.0884
5156,465.487,233.634,550.1,414.156,240.219,450.1,-45.4166,309.469,-449.9,-96.4692,318.571,-549.9,205.472,267.06,43.3749,179.851,270.262,-7.32341
5272,40.577,128.258,550.1,64.0354,142.184,450.1,240.001,277.874,-449.9,254.267,294.114,-549.9,131.107,182.004,164.045,144.385,189.743,107.485
5276,-436.544,-268.627,550.1,-384.677,-251.852,450.1,73.785,-101.38,-449.9,123.852,-84.7303,-549.9,-193.524,-190.032,81.5376,-174.424,-183.744,44.4543
5281,46.5441,-168.58,550.1,52.5823,-135.021,450.1,106.293,167.612,-449.9,112.145,201.278,-549.9,67.7612,-50.675,198.767,69.7438,-39.6661,165.939
5287,-317.035,393.936,550.1,-254.039,375.95,450.1,304.438,217.062,-449.9,364.542,199.897,-549.9,116.09,270.819,-137.562,72.6526,282.66,-68.7139
5303,-14.354,133.592,550.1,8.74334,96.6009,450.1,217.179,-238.949,-449.9,240.23,-276.516,-549.9,66.709,3.76434,199.123,74.9014,-9.34817,163.676
5310,243.908,-330.144,550.1,220.574,-284.909,450.1,11.4269,118.176,-449.9,-11.9902,162.061,-549.9,149.846,-147.853,147.127,141.533,-131.598,111.213
5344,299.357,128.688,550.1,268.078,142.938,450.1,-28.4566,278.586,-449.9,-59.5005,296.09,-549.9,166.939,188.973,127.402,155.387,194.039,90.8562
5361,-476.671,-262.815,550.1,-415.734,-198.278,450.1,137.877,374.218,-449.9,200.219,436.802,-549.9,-192.534,38.0798,83.848,-172.575,59.1329,51.1655
5443,30.0886,-245.733,550.1,41.3492,-237.99,450.1,130.543,-220.216,-449.9,137.875,-219.156,-549.9,69.6172,-218.554,198.125,74.5939,-217.817,163.816
